vBestLabels1,vBestLabels2,vBestLabels3,vBestLabels4,vBestLabels5,vBestLabels6,vBestLabels7
12185,0.195044953145513,2,Histogram,KernelPCA,chebychev,median
12186,0.194884681782904,2,Histogram,Sammon,mahalanobis,single
12187,0.19486280027283,2,Polygon,Isomap,correlation,median
12188,0.194831299487462,5,Polygon,ManifoldChart,chebychev,single
12189,0.194576706012643,10,Polygon,KernelPCA,chebychev,complete
12190,0.194358150271006,10,Polygon,CFA,cosine,complete
12191,0.194283450394663,2,Histogram,SPE,chebychev,single
12192,0.194196171172322,10,Histogram,SymSNE,cityblock,weighted
12193,0.194181101591805,20,Histogram,KernelPCA,cityblock,ward
12194,0.194135809940914,2,Polygon,PCA,spearman,complete
12195,0.194135809940914,2,Polygon,MDS,spearman,complete
12196,0.194135809940914,2,Polygon,GPLVM,spearman,complete
12197,0.194135809940914,2,Polygon,PCA,spearman,average
12198,0.194135809940914,2,Polygon,MDS,spearman,average
12199,0.194135809940914,2,Polygon,GPLVM,spearman,average
12200,0.194135809940914,2,Polygon,PCA,spearman,weighted
12201,0.194135809940914,2,Polygon,MDS,spearman,weighted
12202,0.194135809940914,2,Polygon,GPLVM,spearman,weighted
12203,0.194135809940914,2,Polygon,PCA,spearman,ward
12204,0.194135809940914,2,Polygon,MDS,spearman,ward
12205,0.194135809940914,2,Polygon,GPLVM,spearman,ward
12206,0.194127464709638,2,Polygon,KernelPCA,mahalanobis,complete
12207,0.194120905879343,5,Histogram,KernelPCA,euclidean,complete
12208,0.194120905879343,5,Histogram,KernelPCA,squaredeuclidean,complete
12209,0.194120905879343,5,Histogram,KernelPCA,minkowski,complete
12210,0.194115905628494,2,Polygon,ProbPCA,mahalanobis,single
12211,0.194114058650177,2,Histogram,KernelPCA,chebychev,centroid
12212,0.194097112792587,20,Histogram,KernelPCA,euclidean,ward
12213,0.194097112792587,20,Histogram,KernelPCA,minkowski,ward
12214,0.194060480165655,20,Histogram,Sammon,mahalanobis,centroid
12215,0.193939112687467,2,Polygon,LMNN,mahalanobis,centroid
12216,0.193939112687467,5,Polygon,LMNN,mahalanobis,centroid
12217,0.193939112687467,10,Polygon,LMNN,mahalanobis,centroid
12218,0.193939112687467,20,Polygon,LMNN,mahalanobis,centroid
12219,0.193901465196784,2,Histogram,KernelPCA,cityblock,median
12220,0.193878634478905,2,Polygon,FactorAnalysis,correlation,weighted
12221,0.193778646895856,20,Polygon,SymSNE,euclidean,average
12222,0.193778646895856,20,Polygon,SymSNE,minkowski,average
12223,0.193739984029665,2,Polygon,PCA,euclidean,single
12224,0.193739984029665,2,Polygon,MDS,euclidean,single
12225,0.193739984029665,2,Polygon,GPLVM,euclidean,single
12226,0.193739984029665,2,Polygon,PCA,squaredeuclidean,single
12227,0.193739984029665,2,Polygon,MDS,squaredeuclidean,single
12228,0.193739984029665,2,Polygon,GPLVM,squaredeuclidean,single
12229,0.193739984029665,2,Polygon,PCA,minkowski,single
12230,0.193739984029665,2,Polygon,MDS,minkowski,single
12231,0.193739984029665,2,Polygon,GPLVM,minkowski,single
12232,0.193648278557535,5,Polygon,GDA,seuclidean,ward
12233,0.19362964965352,20,Polygon,KernelPCA,squaredeuclidean,ward
12234,0.193479556665274,5,Polygon,GDA,correlation,ward
12235,0.193425437046309,2,Histogram,KernelPCA,squaredeuclidean,centroid
12236,0.193400962753393,20,Histogram,Sammon,euclidean,single
12237,0.193400962753393,20,Histogram,Sammon,squaredeuclidean,single
12238,0.193400962753393,20,Histogram,Sammon,minkowski,single
12239,0.193348856723038,2,Histogram,GDA,cosine,ward
12240,0.193348856723038,5,Histogram,GDA,cosine,ward
12241,0.193348856723038,10,Histogram,GDA,cosine,ward
12242,0.193348856723038,20,Histogram,GDA,cosine,ward
12243,0.19332946295658,2,Histogram,GDA,squaredeuclidean,ward
12244,0.19332946295658,5,Histogram,GDA,squaredeuclidean,ward
12245,0.19332946295658,10,Histogram,GDA,squaredeuclidean,ward
12246,0.19332946295658,20,Histogram,GDA,squaredeuclidean,ward
12247,0.193289961389609,2,Histogram,LMNN,euclidean,centroid
12248,0.193289961389609,5,Histogram,LMNN,euclidean,centroid
12249,0.193289961389609,10,Histogram,LMNN,euclidean,centroid
12250,0.193289961389609,20,Histogram,LMNN,euclidean,centroid
12251,0.193289961389609,2,Histogram,LMNN,minkowski,centroid
12252,0.193289961389609,5,Histogram,LMNN,minkowski,centroid
12253,0.193289961389609,10,Histogram,LMNN,minkowski,centroid
12254,0.193289961389609,20,Histogram,LMNN,minkowski,centroid
12255,0.193143678605849,10,Polygon,LDA,correlation,single
12256,0.193143070306437,2,Polygon,LandmarkIsomap,correlation,median
12257,0.193125970460107,2,Histogram,SymSNE,mahalanobis,single
12258,0.193092419158173,5,Polygon,KernelPCA,seuclidean,average
12259,0.193060919100558,2,Histogram,SymSNE,chebychev,single
12260,0.193032077365277,2,Polygon,LLE,seuclidean,single
12261,0.193006747963665,20,Histogram,Sammon,mahalanobis,median
12262,0.192956595535338,20,Histogram,LLC,seuclidean,single
12263,0.192913798790822,2,Histogram,KernelPCA,euclidean,centroid
12264,0.192913798790822,2,Histogram,KernelPCA,minkowski,centroid
12265,0.192801881937379,2,Histogram,GDA,cosine,weighted
12266,0.192801881937379,5,Histogram,GDA,cosine,weighted
12267,0.192801881937379,10,Histogram,GDA,cosine,weighted
12268,0.192801881937379,20,Histogram,GDA,cosine,weighted
12269,0.192681278120829,10,Polygon,ProbPCA,cityblock,single
12270,0.19268067979664,2,Histogram,FactorAnalysis,seuclidean,single
12271,0.19264933949486,10,Polygon,SymSNE,squaredeuclidean,centroid
12272,0.19263049349602,20,Histogram,KernelPCA,cosine,median
12273,0.192579855983713,2,Histogram,GDA,cosine,complete
12274,0.192579855983713,5,Histogram,GDA,cosine,complete
12275,0.192579855983713,10,Histogram,GDA,cosine,complete
12276,0.192579855983713,20,Histogram,GDA,cosine,complete
12277,0.192550845179006,2,Polygon,FactorAnalysis,cityblock,single
12278,0.192542074121342,2,Histogram,LMNN,euclidean,single
12279,0.192542074121342,5,Histogram,LMNN,euclidean,single
12280,0.192542074121342,10,Histogram,LMNN,euclidean,single
12281,0.192542074121342,20,Histogram,LMNN,euclidean,single
12282,0.192542074121342,2,Histogram,LMNN,squaredeuclidean,single
12283,0.192542074121342,5,Histogram,LMNN,squaredeuclidean,single
12284,0.192542074121342,10,Histogram,LMNN,squaredeuclidean,single
12285,0.192542074121342,20,Histogram,LMNN,squaredeuclidean,single
12286,0.192542074121342,2,Histogram,LMNN,minkowski,single
12287,0.192542074121342,5,Histogram,LMNN,minkowski,single
12288,0.192542074121342,10,Histogram,LMNN,minkowski,single
12289,0.192542074121342,20,Histogram,LMNN,minkowski,single
12290,0.19252906963943,10,Histogram,SymSNE,mahalanobis,weighted
12291,0.192489849683067,2,Histogram,KernelPCA,euclidean,average
12292,0.192489849683067,2,Histogram,KernelPCA,minkowski,average
12293,0.192452901504739,10,Polygon,GDA,seuclidean,ward
12294,0.192432741096357,2,Polygon,FactorAnalysis,mahalanobis,single
12295,0.19243040369239,10,Polygon,KernelPCA,euclidean,complete
12296,0.19243040369239,10,Polygon,KernelPCA,squaredeuclidean,complete
12297,0.19243040369239,10,Polygon,KernelPCA,minkowski,complete
12298,0.192357248661076,20,Histogram,Isomap,cosine,single
12299,0.192265185230301,20,Histogram,LLE,mahalanobis,single
12300,0.192252417074221,2,Polygon,KernelPCA,euclidean,complete
12301,0.192252417074221,2,Polygon,KernelPCA,squaredeuclidean,complete
12302,0.192252417074221,2,Polygon,KernelPCA,minkowski,complete
12303,0.192012544885202,2,Polygon,LDA,correlation,median
12304,0.191945462774792,2,Histogram,GDA,euclidean,complete
12305,0.191945462774792,5,Histogram,GDA,euclidean,complete
12306,0.191945462774792,10,Histogram,GDA,euclidean,complete
12307,0.191945462774792,20,Histogram,GDA,euclidean,complete
12308,0.191945462774792,2,Histogram,GDA,squaredeuclidean,complete
12309,0.191945462774792,5,Histogram,GDA,squaredeuclidean,complete
12310,0.191945462774792,10,Histogram,GDA,squaredeuclidean,complete
12311,0.191945462774792,20,Histogram,GDA,squaredeuclidean,complete
12312,0.191945462774792,2,Histogram,GDA,seuclidean,complete
12313,0.191945462774792,5,Histogram,GDA,seuclidean,complete
12314,0.191945462774792,10,Histogram,GDA,seuclidean,complete
12315,0.191945462774792,20,Histogram,GDA,seuclidean,complete
12316,0.191945462774792,2,Histogram,GDA,cityblock,complete
12317,0.191945462774792,5,Histogram,GDA,cityblock,complete
12318,0.191945462774792,10,Histogram,GDA,cityblock,complete
12319,0.191945462774792,20,Histogram,GDA,cityblock,complete
12320,0.191945462774792,2,Histogram,GDA,minkowski,complete
12321,0.191945462774792,5,Histogram,GDA,minkowski,complete
12322,0.191945462774792,10,Histogram,GDA,minkowski,complete
12323,0.191945462774792,20,Histogram,GDA,minkowski,complete
12324,0.191945462774792,2,Histogram,GDA,chebychev,complete
12325,0.191945462774792,5,Histogram,GDA,chebychev,complete
12326,0.191945462774792,10,Histogram,GDA,chebychev,complete
12327,0.191945462774792,20,Histogram,GDA,chebychev,complete
12328,0.191945462774792,2,Histogram,GDA,mahalanobis,complete
12329,0.191945462774792,5,Histogram,GDA,mahalanobis,complete
12330,0.191945462774792,10,Histogram,GDA,mahalanobis,complete
12331,0.191945462774792,20,Histogram,GDA,mahalanobis,complete
12332,0.191854477579034,5,Polygon,KernelPCA,seuclidean,weighted
12333,0.191800280224616,2,Polygon,KernelPCA,cityblock,average
12334,0.191685490050089,2,Histogram,KernelPCA,seuclidean,median
12335,0.191482140863662,5,Polygon,KernelPCA,mahalanobis,centroid
12336,0.191449768479522,20,Polygon,KernelPCA,mahalanobis,complete
12337,0.191387034527509,20,Polygon,MCML,spearman,single
12338,0.191378565048432,10,Polygon,DiffusionMaps,spearman,single
12339,0.19129599570441,2,Histogram,SPE,correlation,centroid
12340,0.191187541849284,10,Polygon,KernelPCA,cityblock,weighted
12341,0.191135007631829,2,Polygon,KernelPCA,seuclidean,complete
12342,0.191069966751114,2,Polygon,GPLVM,correlation,centroid
12343,0.191060581641108,2,Polygon,GDA,mahalanobis,ward
12344,0.190966737962975,5,Polygon,KernelPCA,mahalanobis,average
12345,0.190856394160632,5,Polygon,LDA,euclidean,single
12346,0.190856394160632,5,Polygon,LDA,squaredeuclidean,single
12347,0.190856394160632,5,Polygon,LDA,minkowski,single
12348,0.190837447440081,20,Histogram,PCA,mahalanobis,single
12349,0.190837447440081,20,Histogram,MDS,mahalanobis,single
12350,0.190837447440081,20,Histogram,GPLVM,mahalanobis,single
12351,0.190693189684863,20,Histogram,PCA,euclidean,single
12352,0.190693189684863,20,Histogram,MDS,euclidean,single
12353,0.190693189684863,20,Histogram,GPLVM,euclidean,single
12354,0.190693189684863,20,Histogram,PCA,squaredeuclidean,single
12355,0.190693189684863,20,Histogram,MDS,squaredeuclidean,single
12356,0.190693189684863,20,Histogram,GPLVM,squaredeuclidean,single
12357,0.190693189684863,20,Histogram,PCA,minkowski,single
12358,0.190693189684863,20,Histogram,MDS,minkowski,single
12359,0.190693189684863,20,Histogram,GPLVM,minkowski,single
12360,0.190656344145048,2,Histogram,GDA,cosine,median
12361,0.190656344145048,5,Histogram,GDA,cosine,median
12362,0.190656344145048,10,Histogram,GDA,cosine,median
12363,0.190656344145048,20,Histogram,GDA,cosine,median
12364,0.19064673151373,20,Polygon,GDA,cosine,single
12365,0.190637528420846,10,Histogram,SymSNE,euclidean,weighted
12366,0.190637528420846,10,Histogram,SymSNE,minkowski,weighted
12367,0.190620292730151,10,Histogram,Sammon,seuclidean,single
12368,0.190567608381755,2,Polygon,LLE,cityblock,single
12369,0.190536764400251,2,Histogram,SPE,correlation,weighted
12370,0.190529557608325,2,Polygon,LDA,correlation,average
12371,0.190508967700526,5,Polygon,Sammon,correlation,single
12372,0.190495989649222,2,Polygon,ProbPCA,cityblock,single
12373,0.190480013372112,2,Polygon,PCA,correlation,weighted
12374,0.190480013372112,2,Polygon,MDS,correlation,weighted
12375,0.190461867213303,2,Polygon,DiffusionMaps,cityblock,single
12376,0.190451114623249,2,Polygon,KernelPCA,cityblock,weighted
12377,0.19037629022281,20,Histogram,Sammon,chebychev,single
12378,0.190349549287924,10,Polygon,SymSNE,chebychev,average
12379,0.190317017177739,10,Polygon,PCA,spearman,single
12380,0.190317017177739,10,Polygon,MDS,spearman,single
12381,0.190317017177739,10,Polygon,GPLVM,spearman,single
12382,0.19029749496406,5,Polygon,GDA,chebychev,ward
12383,0.190264020326848,2,Histogram,SPE,correlation,average
12384,0.190132956447245,20,Polygon,LLC,cityblock,single
12385,0.190062294934255,2,Polygon,ProbPCA,chebychev,single
12386,0.19004135884858,10,Histogram,SymSNE,chebychev,average
12387,0.189980637839462,20,Polygon,Isomap,spearman,single
12388,0.189966287271062,20,Polygon,KernelPCA,correlation,median
12389,0.189834312338833,10,Histogram,LLE,spearman,single
12390,0.189805424459553,2,Histogram,KernelPCA,mahalanobis,centroid
12391,0.189779803789711,10,Polygon,KernelPCA,euclidean,weighted
12392,0.189779803789711,10,Polygon,KernelPCA,minkowski,weighted
12393,0.189685993598108,20,Histogram,SymSNE,mahalanobis,average
12394,0.189643617725752,10,Histogram,NPE,mahalanobis,single
12395,0.189616956083152,20,Histogram,MCML,seuclidean,centroid
12396,0.189603029297625,5,Polygon,KernelPCA,euclidean,centroid
12397,0.189603029297625,5,Polygon,KernelPCA,minkowski,centroid
12398,0.189593064271516,2,Polygon,GDA,cityblock,ward
12399,0.189529350579481,5,Polygon,KernelPCA,euclidean,average
12400,0.189529350579481,5,Polygon,KernelPCA,minkowski,average
12401,0.189528624321784,20,Polygon,PCA,cosine,single
12402,0.189528624321784,20,Polygon,MDS,cosine,single
12403,0.189528624321784,20,Polygon,GPLVM,cosine,single
12404,0.18949902339489,20,Histogram,Sammon,mahalanobis,single
12405,0.189493656161479,2,Polygon,DiffusionMaps,seuclidean,single
12406,0.189493656161479,2,Polygon,DiffusionMaps,mahalanobis,single
12407,0.189491366072306,20,Histogram,MCML,cityblock,centroid
12408,0.189419829909041,10,Histogram,Sammon,euclidean,single
12409,0.189419829909041,10,Histogram,Sammon,squaredeuclidean,single
12410,0.189419829909041,10,Histogram,Sammon,minkowski,single
12411,0.189354808707207,20,Histogram,KernelPCA,seuclidean,ward
12412,0.189297727868642,5,Polygon,KernelPCA,squaredeuclidean,average
12413,0.189292888629374,5,Polygon,KernelPCA,squaredeuclidean,centroid
12414,0.189224249951429,10,Histogram,SymSNE,squaredeuclidean,weighted
12415,0.189163655410742,20,Polygon,LDA,mahalanobis,single
12416,0.189087955343748,2,Polygon,LDA,correlation,single
12417,0.189087955343748,2,Polygon,LDA,spearman,single
12418,0.189087955343748,2,Polygon,LDA,spearman,centroid
12419,0.189087955343748,2,Polygon,LDA,spearman,median
12420,0.188956503124046,10,Polygon,KernelPCA,squaredeuclidean,ward
12421,0.188953247840679,2,Polygon,GDA,chebychev,ward
12422,0.188889691947902,10,Histogram,FactorAnalysis,cosine,single
12423,0.188876728127977,20,Histogram,MCML,euclidean,single
12424,0.188876728127977,20,Histogram,MCML,squaredeuclidean,single
12425,0.188876728127977,20,Histogram,MCML,minkowski,single
12426,0.1888389991217,20,Histogram,LandmarkIsomap,cosine,single
12427,0.188798620835488,2,Histogram,GDA,squaredeuclidean,median
12428,0.188798620835488,5,Histogram,GDA,squaredeuclidean,median
12429,0.188798620835488,10,Histogram,GDA,squaredeuclidean,median
12430,0.188798620835488,20,Histogram,GDA,squaredeuclidean,median
12431,0.188787507912876,2,Histogram,LMNN,correlation,single
12432,0.188787507912876,5,Histogram,LMNN,correlation,single
12433,0.188787507912876,10,Histogram,LMNN,correlation,single
12434,0.188787507912876,20,Histogram,LMNN,correlation,single
12435,0.188775306147974,2,Polygon,PCA,correlation,ward
12436,0.188775306147974,2,Polygon,MDS,correlation,ward
12437,0.188670514389486,2,Histogram,GDA,cosine,centroid
12438,0.188670514389486,5,Histogram,GDA,cosine,centroid
12439,0.188670514389486,10,Histogram,GDA,cosine,centroid
12440,0.188670514389486,20,Histogram,GDA,cosine,centroid
12441,0.188670354899858,2,Histogram,FactorAnalysis,spearman,complete
12442,0.188670354899858,2,Histogram,FactorAnalysis,spearman,average
12443,0.188670354899858,2,Histogram,FactorAnalysis,spearman,weighted
12444,0.188670354899858,2,Histogram,FactorAnalysis,spearman,ward
12445,0.188602162074398,5,Histogram,KernelPCA,chebychev,complete
12446,0.188586269275652,2,Polygon,KernelPCA,seuclidean,centroid
12447,0.188551021358841,10,Polygon,GDA,cityblock,ward
12448,0.188535772870695,20,Polygon,ProbPCA,mahalanobis,single
12449,0.188457080389213,2,Polygon,GDA,euclidean,ward
12450,0.188457080389213,2,Polygon,GDA,seuclidean,ward
12451,0.188457080389213,2,Polygon,GDA,minkowski,ward
12452,0.188362868767545,5,Polygon,KernelPCA,euclidean,weighted
12453,0.188362868767545,5,Polygon,KernelPCA,minkowski,weighted
12454,0.188328478011259,20,Polygon,GDA,euclidean,ward
12455,0.188328478011259,20,Polygon,GDA,seuclidean,ward
12456,0.188328478011259,20,Polygon,GDA,cityblock,ward
12457,0.188328478011259,20,Polygon,GDA,minkowski,ward
12458,0.188328478011259,20,Polygon,GDA,chebychev,ward
12459,0.188328478011259,20,Polygon,GDA,mahalanobis,ward
12460,0.188186736338575,2,Histogram,SymSNE,euclidean,single
12461,0.188186736338575,2,Histogram,SymSNE,squaredeuclidean,single
12462,0.188186736338575,2,Histogram,SymSNE,seuclidean,single
12463,0.188186736338575,2,Histogram,SymSNE,minkowski,single
12464,0.188184237510674,2,Histogram,GDA,squaredeuclidean,weighted
12465,0.188184237510674,5,Histogram,GDA,squaredeuclidean,weighted
12466,0.188184237510674,10,Histogram,GDA,squaredeuclidean,weighted
12467,0.188184237510674,20,Histogram,GDA,squaredeuclidean,weighted
12468,0.188173726608725,2,Polygon,KernelPCA,squaredeuclidean,weighted
12469,0.188156064413628,5,Histogram,KernelPCA,mahalanobis,complete
12470,0.188153398170346,20,Histogram,SNE,squaredeuclidean,median
12471,0.18810773598424,10,Polygon,LandmarkIsomap,spearman,single
12472,0.188091844367947,2,Polygon,LLE,euclidean,single
12473,0.188091844367947,2,Polygon,LLE,squaredeuclidean,single
12474,0.188091844367947,2,Polygon,LLE,minkowski,single
12475,0.188022932322517,5,Histogram,Sammon,chebychev,single
12476,0.187904628405019,5,Histogram,KernelPCA,seuclidean,complete
12477,0.187883500113928,2,Histogram,GDA,squaredeuclidean,average
12478,0.187883500113928,5,Histogram,GDA,squaredeuclidean,average
12479,0.187883500113928,10,Histogram,GDA,squaredeuclidean,average
